City,Month,Year,Decibel_Level,Traffic_Density,Green_Space_Area,Air_Quality_Index,Cost_of_Living_Index,Healthcare_Index,Environmental_Quality_Index,Health_Wellness_Index,Mobility_Comfort_Index,Composite_Happiness_Index,Air_Quality_Index_Norm,Decibel_Level_Norm,Green_Space_Area_Norm,Cost_of_Living_Index_Norm,Healthcare_Index_Norm,Cluster
Rome,August,2030,61.3606356319073,High,33.35214434246532,73.19867302764166,92.77140266304076,80.10606945589242,0.7634870824639709,0.0,0.4811629715805322,0.4256855758807214,0.24703730575860253,0.367701733855328,0.3734327108904951,0.6012976251660791,0.6109535572684107,0
Rome,September,2030,57.88109606370451,High,38.12349249013776,67.35107494055521,96.56567376599428,79.70045701978583,0.6831988770077961,0.0,0.0,0.27327955080311844,0.21760110527108087,0.2983567515003004,0.4268558867766413,0.6397270192784434,0.6050338058253723,0
Rome,October,2030,63.45266887325102,High,36.18821959007174,71.6973893220745,94.39082943545846,77.46688221138069,0.1229723083018227,0.0,0.0,0.04918892332072908,0.239479999752344,0.4093946088359227,0.4051872888609025,0.6176996133173502,0.5724356739186961,0
Rome,November,2030,60.54596070515037,High,34.48793430377116,70.3367497719878,97.29453727995586,75.29885970821915,2.0477171171563304,0.3721950221472675,0.0,0.9493551046140758,0.23263068179459098,0.3514657873130612,0.38614976799775336,0.647109144190485,0.5407942517157095,0
Rome,December,2030,65.90122518403972,High,38.51064944315891,67.90738872152045,95.91104248081363,76.2169644325054,1.464269050697695,0.0,0.0,0.585707620279078,0.220401530975205,0.4581927589470979,0.4311907525958298,0.6330967382642829,0.5541936233390828,0
Sydney,January,2030,58.82058012007468,Low,44.09630312023878,29.90908432853672,110.72157114942094,92.251528952687,2.4575167645910003,0.0,0.0,0.9830067058364002,0.029122019346688538,0.31708006360376617,0.4937314328384368,0.7831017399562652,0.788211685921108,0
Sydney,February,2030,54.52339222572428,Low,34.61548186292158,30.59329182367876,111.13232422049136,95.12679124696822,1.9597934886861632,0.3104137890744457,5.2841020153860585,2.213587725497036,0.032566248704130774,0.23143987677184008,0.3875778749971693,0.7872619570896011,0.8301749902987202,2
Sydney,March,2030,64.58719682105496,Low,44.379812314700665,31.34396104053797,116.45584450159195,98.3299171796666,1.377630475400342,1.8049454990714704,2.583311232123894,1.8286109228661247,0.03634503945517026,0.43200502006409136,0.4969057896642881,0.8411799965223481,0.8769233334815275,2
Sydney,April,2030,52.54322792140532,Low,32.35948390540309,29.97253687248584,108.93323124927116,93.6429097405226,2.757588758947388,2.1585176460261297,3.210242232445439,2.6610772377994607,0.029441432852424232,0.19197647764918602,0.36231822679017556,0.7649889544001076,0.8085183325951303,2
Sydney,May,2030,61.9128626455264,Low,44.78559894387501,28.712017424135787,111.3745129618862,91.52614619851136,3.1957987115554207,0.0,3.7096014938902746,2.205719858094737,0.023096109072051396,0.37870726253657405,0.5014492456837786,0.7897149095382006,0.7776250144496789,2
Sydney,June,2030,68.03973832144902,Low,47.22718476721261,32.08548445656952,106.09919523306505,96.6383904634639,0.0,0.0818043564584678,2.6901118345903643,0.7011594834080548,0.0400777911962141,0.5008119483176726,0.5287868586275996,0.7362850784670878,0.8522361769059149,2
Sydney,July,2030,70.33328897433178,Low,53.01462432257439,31.118071725064027,114.00404328840072,94.7311408614032,2.107656633757629,0.0,1.833873590166992,1.3015310510447997,0.03520793613868822,0.5465209355089479,0.5935868672891679,0.8163474970645324,0.8244006310030113,0
Sydney,August,2030,62.65658596579715,Low,36.99258105010739,31.16355530030032,107.99695074816434,93.23463545382234,0.0,1.7768457538974565,1.2968417593807753,0.9461064537093036,0.03543689572510397,0.3935291892628837,0.4141934528266329,0.7555060546809105,0.802559732506216,1
Sydney,September,2030,66.82281839518905,Low,50.45964486103152,28.480553454279853,111.17470240469318,91.30964075643728,0.1359944613507751,4.951398949817916,0.0804638794555286,1.8075033868404629,0.02193094352530095,0.4765595180291543,0.5649796240247917,0.7876911746911559,0.774465204027084,1
Sydney,October,2030,61.11427128371725,Low,37.31276749319144,28.43745347905931,111.42292691235976,91.73905243836546,5.057428997759041,0.0,0.0,2.0229715991036166,0.021713982733416015,0.3627918510839788,0.4177784724344733,0.7902052589973725,0.7807322959539301,0
Sydney,November,2030,63.5028972661174,Low,47.21188993052981,27.49661175987328,109.12576075122384,96.49721596059364,3.900083646440629,0.0401080941997083,0.1259030460693103,1.605547053063477,0.01697788338791817,0.41039562835266274,0.5286156075000427,0.7669389447692823,0.8501757914426177,0
Sydney,December,2030,60.28204222267782,Low,44.91675757700446,30.355158861509672,111.95058347086923,92.5235390279604,0.0,0.0,0.0,0.0,0.0313675121438024,0.34620606195242176,0.5029177846605623,0.7955495059667443,0.792181564288441,0
Tokyo,January,2030,63.115134256425904,High,16.362432487678916,71.17425768748005,117.90871776265472,89.35374378103232,0.0,4.39622337553511,1.3632969241961004,1.8795024124863133,0.23684660952135436,0.40266776133522353,0.18320463769571788,0.8558950860954775,0.7459196691472177,1
Tokyo,February,2030,74.91657894217822,High,21.68379078536901,70.48518983737195,120.37183138003708,91.05573062431972,1.5840764737742676,0.0,0.0835889695760716,0.654527831903725,0.23337791364260016,0.6378629523817282,0.24278609171922713,0.8808421606132251,0.7707594870983011,0
Tokyo,March,2030,66.19253753784274,High,15.774501857562107,70.5422734021151,117.45983297053742,93.12274893883789,0.0,0.0,3.786604175794536,0.946651043948634,0.23366526636953136,0.46399842651842704,0.17662177673284618,0.8513486606769314,0.8009267935241339,2
Tokyo,April,2030,74.30660517521935,High,26.88240615407429,69.77993344451512,118.18722856010586,89.44862904196954,2.974657505822193,0.8132146814402674,0.0,1.4744881408329709,0.22982772632362466,0.6257065681022299,0.3009932345667357,0.8587159180575024,0.7473044816193101,0
Tokyo,May,2030,66.51313165371005,High,12.89852073932272,66.65801019558774,122.24248589748647,92.73318609783134,0.5359147632631664,2.6560992482274424,0.0,1.1440006421848714,0.21411228943937236,0.470387660746744,0.14442038618877343,0.899788650663232,0.795241279508985,1
Tokyo,June,2030,65.94275494817325,High,16.60333879873913,70.26056581828036,116.20941556440648,90.18439879252722,0.7771103410899971,1.233977564459593,2.959232248791154,1.4825443461946448,0.23224717969648737,0.45902042039614843,0.18590198440560546,0.8386840982349486,0.7580427471528238,2
Tokyo,July,2030,74.98465453130677,High,19.14299415393354,68.57724002089661,121.40879660266955,91.10929127401978,0.0,0.0,1.306610621424953,0.3266526553562383,0.22377349273653188,0.6392196550242465,0.21433764881985068,0.8913448221627225,0.7715411833805835,0
Tokyo,August,2030,67.15797395832317,High,14.35825173177228,66.1236348417799,120.22575500345326,89.47606196864476,0.0,1.8115420506209567,0.0,0.6340397177173348,0.21142229949546446,0.48323895252218685,0.16076450175999485,0.8793626599413105,0.7477048542233437,1
Tokyo,September,2030,73.42961151116216,High,22.749039133231207,68.24947625824926,118.9065524436556,91.64422553470531,2.593771021040141,0.0,0.0,1.0375084084160564,0.22212356405023273,0.6082286492662824,0.25471331817366855,0.8660014230373261,0.7793483351829799,0
Tokyo,October,2030,70.855441868913,High,18.07493691655161,71.15257701353714,118.44424831544468,88.7669827137635,0.0,0.0,3.830585191794082,0.9576462979485205,0.2367374712640077,0.5569271063690951,0.2023789721768644,0.8613190829881501,0.7373561258100733,2
Tokyo,November,2030,81.07404382206599,High,23.36781038174422,69.09535518830148,118.00573516808014,90.82770367971207,1.6134882180091747,0.0,0.0,0.6453952872036699,0.22638163059351554,0.7605772612947498,0.2616414911385206,0.8568777043659406,0.7674315249496305,0
Tokyo,December,2030,75.45577271434281,High,19.91076886660628,68.86822160911463,118.67255423013118,92.24605572457682,0.0,1.0350808585802331,0.0378807335174054,0.3717484838824329,0.22523826378293435,0.6486087369557506,0.22293416331566673,0.8636314264490172,0.7881318063436614,0
Utrecht,January,2030,52.21853986207434,Low,62.49441856901693,33.75287915951593,91.3054605103648,95.44070243943884,3.33441981866196,0.0,1.873799849302701,1.8022178897904593,0.048471282683967304,0.18550565376462702,0.6997289260360713,0.5864501703578919,0.8347563987300081,0
Utrecht,February,2030,60.72284284536917,Low,51.66051392980616,35.29257939312251,89.15574191587861,94.02248921395226,2.812047352399932,0.8312284722328547,0.0,1.415748906241472,0.05622197349618577,0.3549909344343879,0.5784253499479096,0.5646772445820081,0.8140581433493365,0
Utrecht,March,2030,50.875504033019695,Low,67.6100205621133,34.40070480556888,89.57797462934712,91.85348078707226,0.6092496783027005,3.836236241160316,0.0023757602551539,1.5869764957909793,0.05173236959763278,0.15873981476712207,0.7570065961163871,0.568953730608635,0.7824023319836034,1
Utrecht,April,2030,62.21209993008296,Low,58.0086517613891,36.32443024954769,93.10652838280154,94.17817996767592,0.0,0.0,1.3831732479207697,0.3457933119801924,0.06141620337153039,0.3846708688732189,0.6495033080909541,0.6046918682268483,0.8163303876938889,0
Utrecht,May,2030,60.094664303526926,Low,55.663287717632485,34.70084613261523,87.72503558222452,98.2963518200471,2.600365134543817,0.6769577293389681,3.164920095567246,2.0683112829779775,0.05324324981647652,0.3424717407175143,0.6232430579585518,0.5501866675875886,0.876433460468878,2
Utrecht,June,2030,59.7522966202324,Low,59.39037708393846,34.83241096133686,86.74996890373046,96.2243842590132,4.284538434171007,0.0,3.135141632112837,2.497600781696612,0.05390553347853405,0.3356485733151521,0.664974020486759,0.5403109310740553,0.8461939217676137,2
Utrecht,July,2030,60.85127727839241,Low,60.66827267963092,34.76159413244292,89.16221872337317,91.70979766742543,2.285800074062627,0.0,0.838123623538494,1.1238509355096744,0.05354904892843887,0.3575505499574193,0.679282186451574,0.5647428434232731,0.7803053342607672,0
Utrecht,August,2030,52.11375939026664,Low,59.53175066504952,34.40149377035039,94.42840322887665,99.2533068919347,1.6657628755756453,0.8837787413290695,0.11558406238975,1.00452372529287,0.0517363411642727,0.1834174464526438,0.6665569327907029,0.6180801707620831,0.890399837392886,0
Utrecht,September,2030,56.60297707666941,Low,60.73536825938526,35.25582824574752,92.0084781123156,96.478642891123,0.0,0.0,5.204691446064522,1.3011728615161304,0.056036972043253225,0.2728846633500418,0.680033433027481,0.593570520949674,0.8499047249145403,2
Utrecht,October,2030,47.85166462879836,Low,60.49177037714539,36.01190286482266,91.4612911744924,93.84622218478432,2.086225666054056,0.0,1.33545929467225,1.168355090089685,0.05984297302676325,0.09847664315488747,0.6773059497029322,0.5880284650669574,0.8114855964858995,0
Utrecht,November,2030,55.07727000936206,Low,60.11244778814356,35.1516630296941,93.42243368233656,95.03609757042148,0.4096616876026059,0.0,0.0495269775363286,0.17624641942512453,0.05551261518118608,0.24247830423626515,0.6730588026152231,0.6078914417229448,0.8288513523260644,0
Utrecht,December,2030,58.08432972496865,Low,54.19063921798297,36.14741780454548,90.9736596502286,94.89171047948795,0.0,1.5828325316536964,1.2755266735279542,0.8728730544607823,0.060525141136699656,0.30240706746253243,0.6067543094161458,0.5830896023660397,0.8267440804235698,1
Vienna,January,2030,60.65387761542232,Low,60.42733681488129,29.247707596460693,84.95929684011534,95.2402024082988,0.0,3.139706298424548,1.9048714047017683,1.5751150556240339,0.02579271767560329,0.35361650182339577,0.6765845088389942,0.5221745247415979,0.8318301808850536,1
Vienna,February,2030,55.18215886948845,Low,70.44958698707153,28.420373263503716,85.96507564391878,97.3460308614046,3.409774070415255,3.947657575429538,0.0,2.7455897795664406,0.02162800270503909,0.24456867165762486,0.7888002636220668,0.5323613218872045,0.862563905777031,1
Vienna,March,2030,51.85497915100543,Low,77.41670427861347,28.128772760529227,81.15439325749918,95.36188124051108,0.0,3.3187588546834204,0.0,1.161565599139197,0.020160116106133663,0.17826012296956384,0.8668087260032965,0.4836374420270592,0.8336060348245681,1
Vienna,April,2030,62.60430171685834,Low,65.34535700467865,28.778157830638545,82.37346216327165,99.7611167122966,0.0,0.5756744563735582,1.522006318279942,0.5819876393007308,0.023429052998283406,0.392487197858837,0.7316499221099437,0.4959844984600041,0.8978111188262948,2
Vienna,May,2030,60.06884557094533,Low,72.41895600225348,27.59264522324797,84.55411981777671,95.72929042245408,3.070770795551768,5.613822847445929,0.7178309397177522,3.3726040497562204,0.017461305852887382,0.3419571900075119,0.8108506242385135,0.5180707833234885,0.838968225037151,1
Vienna,June,2030,60.11374517961212,Low,67.28590353497717,33.14091500008253,86.92280931788054,98.0634865435174,3.007958060085681,0.5391695121366957,0.3297184122193217,1.4743221563369462,0.045390718763536425,0.342852010287528,0.7533775670846582,0.5420615050877959,0.8730348847989547,0
Vienna,July,2030,55.79331123589818,Low,65.27713060650943,29.64717576074856,86.29967639006225,96.10770692943824,0.0,0.4689568550706932,0.0,0.1641348992747426,0.02780359886087619,0.25674854466502006,0.730886014141658,0.5357502478745515,0.8444910627607468,0
Vienna,August,2030,55.62280751091633,Low,66.58162590497608,32.54705797951006,86.19351400162175,97.41923372614434,0.0,1.0724314648016322,1.696406798989589,0.7994527124279684,0.04240130429657818,0.25335051525090424,0.7454920080066478,0.5346750067664203,0.8636322723397952,2
Vienna,September,2030,63.39626372387913,Low,70.01644596702418,30.056494288003947,87.23319210329412,96.98349746051107,2.0992843970174957,0.0,0.1668290304123352,0.8814210164100821,0.029864065748666346,0.40827049054059705,0.783950529714307,0.54520514508154,0.8572728756407529,0
Vienna,October,2030,58.93109862234649,Low,68.27404343172738,31.283277000374557,84.94117070647965,96.81104516436956,2.683895307857445,6.185234310950486,2.179383366863916,3.7832359736916272,0.036039562309504614,0.3192826261669218,0.7644414362198327,0.5219909384046393,0.8547560032816649,1
Vienna,November,2030,50.78517664593407,Low,72.73280582888027,33.976998285524786,87.51092484754723,95.1650926649785,0.0,2.94221056846756,1.0828347626334065,1.3004823896219975,0.04959947505082199,0.1569396481241362,0.8143646948891531,0.548018096712356,0.830733984191297,1
Vienna,December,2030,57.248496721456,Low,67.15157756809124,28.11347362152472,86.13336507844812,94.45962156750755,0.0,0.7786669578618628,0.0,0.27253343525165197,0.02008310183184253,0.28574945407885377,0.7518735645401103,0.5340658023602634,0.8204379153937956,0
Warsaw,January,2030,58.21888356423144,Medium,49.89306121764322,74.41414255295777,69.80241939750073,85.5499061328247,1.5231833650507256,1.765859848153042,5.023334809375741,2.4831579952177902,0.25315585291263654,0.30508863881028947,0.558635778072215,0.36866160988908775,0.690404178490161,2
Warsaw,February,2030,62.49919848371449,Medium,46.130886019645104,75.38362070010017,71.60224221333715,90.17068203048746,0.0,0.3557909154727521,1.6393556085361218,0.5343657225494937,0.25803610505762853,0.3903925581213211,0.5165119713206167,0.3868906974912793,0.7578425564913683,2
Warsaw,March,2030,59.65402588469413,Medium,58.59734410183501,74.8136472330068,67.81604118981289,88.73221257433715,0.0,0.0,0.0,0.0,0.2551669179144527,0.33369010085397044,0.6560946976674643,0.34854303930512837,0.7368486695175113,0
Warsaw,April,2030,63.02738299914802,Medium,42.15817939724743,75.92850022703966,64.35794802216529,85.75976002229204,0.0,2.143600821599334,0.8665703077039789,0.9669028644857617,0.26077897191640886,0.40091893529997036,0.47203091521995433,0.3135185453744341,0.6934669121600799,1
Warsaw,May,2030,56.86061717772658,Medium,41.39438828673649,74.61649723033672,70.33352212618948,86.56157029181269,4.169160407813127,0.3067056224991173,0.0,1.775011130999942,0.2541744853090847,0.27801926461310045,0.4634790037739187,0.3740407605931702,0.7051690126814522,0
Warsaw,June,2030,60.05173467675593,Medium,45.506255075421166,74.2372680560765,68.16923249118257,86.361247801619,1.9043109225561825,0.6519441349940402,2.80523771487826,1.6912142449899523,0.2522654850942969,0.34161618090777746,0.5095181893193004,0.3521202554157085,0.7022453859756735,2
Warsaw,July,2030,57.13743939608121,Medium,59.732458372886754,74.3357242792551,67.78868121813142,90.06981500712153,0.0,4.803358113821665,0.5487602317747247,1.818365397781264,0.25276110348009695,0.28353615311832214,0.6688041892988502,0.3482659301829489,0.7563704425866348,1
Warsaw,August,2030,64.8563983824608,Medium,46.17741198029037,77.26137563645175,73.87264016448569,86.49180271651825,1.2648441499071987,1.4305468971448054,1.389489861685402,1.3540015393849116,0.2674885280781064,0.437370033784937,0.5170329068092661,0.4098858961181447,0.7041507827955765,0
Warsaw,September,2030,63.27776154698336,Medium,44.44105168353139,76.58365141800289,71.04416490373576,91.59414556115176,1.7198645666160208,0.1826658301355488,1.1210380251296357,1.0321383734762595,0.2640769348611298,0.4059088184846261,0.497591466221719,0.3812383410059597,0.778617437978356,0
Warsaw,October,2030,68.67233094010398,Medium,50.91189532699871,78.32104177723897,70.7431194884547,88.12440064370615,1.123031539617838,0.0,0.5411233129833064,0.5844934440929619,0.27282277720150894,0.5134191117422305,0.5700433199531098,0.3781892723981444,0.7279778972404417,0
Warsaw,November,2030,66.3651774289881,Medium,60.13751843868758,76.64942246210688,71.39722921796928,86.36572119642685,1.80134330121931,0.0,1.6570703976894268,1.134804919910081,0.26440801945546855,0.4674390283482356,0.6733395102333093,0.3848142709568086,0.7023106733855548,0
Warsaw,December,2030,64.43504872912322,Medium,47.58335991662298,75.42559826511082,72.48066790943199,89.8810058725759,0.0,2.53856029097494,0.0,0.888496101841229,0.25824741575327304,0.4289728065934434,0.5327748316415802,0.3957876282475922,0.7536148487063926,1
Xiamen,January,2030,75.99691829469461,High,33.960490714531616,78.86302102033927,59.02306599566187,74.5131809081881,0.8445807683087685,0.0,0.5557956256059338,0.4767812137249909,0.27555104433313815,0.6593934198097465,0.38024416002996964,0.2594854311407459,0.5293275835462296,0
Xiamen,February,2030,82.22179339964067,High,25.473461582060512,81.55731592075257,61.176831055452894,75.01941222422603,0.235769144403559,0.831756742603922,0.0,0.3854225176727962,0.2891138445940208,0.78345117108794,0.2852177574154317,0.28129934060117473,0.5367158273397193,0
Xiamen,March,2030,76.31904676962849,High,33.148494298048426,78.30884743764489,58.81867384710471,72.56139602794376,0.1017017829632359,1.268181323232708,1.2768015967000637,0.803744575491758,0.27276139216448025,0.6658132328259495,0.3711525100320831,0.257415292709082,0.50084206305225,0
Xiamen,April,2030,73.87659194711766,High,31.981620377474265,79.31058799904778,60.21517064637017,77.70839952128537,0.0,4.464354522637262,0.0,1.5625240829230416,0.2778040499468366,0.6171366814460647,0.35808741631717567,0.27155938637541305,0.5759605225588184,1
Xiamen,May,2030,80.03212796819014,High,32.87635279713989,82.92685900519125,63.44342531972179,74.09129085535854,0.0,3.28776514698947,0.0069528832023874,1.1524560222469113,0.2960079820175321,0.739812549445313,0.3681054334367504,0.30425601446841927,0.5231702667908203,1
Xiamen,June,2030,78.08848137094864,High,26.825533583217062,80.11412409393176,61.81348173849445,77.27770629381348,0.0,2.754288452539286,1.103531638789826,1.2398838680862065,0.28184896706249807,0.7010769247029461,0.300356451573341,0.28774750926035814,0.5696747269868018,1
Xiamen,July,2030,77.24287247181562,High,26.11156502228645,83.16030951423764,60.402534512906215,77.53572801883395,0.3995147725025147,2.195805008141323,0.0,0.928337661850469,0.2971831475959221,0.6842244840163983,0.2923623864103574,0.2734570578053552,0.5734404509712209,1
Xiamen,August,2030,82.64034724364997,High,28.16296522296905,79.23815420198059,60.56683087140728,72.7806019040134,0.0,3.132820359447748,0.0,1.0964871258067117,0.27743942574715863,0.7917926796003566,0.31533122254263657,0.2751210953347634,0.504041285230055,1
Xiamen,September,2030,74.02109804413307,High,32.923778172933474,80.65868633895182,60.928186646562565,76.9724540777001,0.0,0.0,1.471313426335105,0.3678283565837763,0.2845902367571005,0.6200165948803881,0.3686364393734527,0.27878100342288387,0.565219692855765,0
Xiamen,October,2030,77.61409637928396,High,29.43913163733366,82.5063605682215,62.16846719641724,71.35653263109323,6.237385928512079,0.3146570470370992,0.5424413106827106,2.7406946655384945,0.29389123662720407,0.6916227373796883,0.3296200274473575,0.2913428970691137,0.48325756317686663,0
Xiamen,November,2030,79.23783122510804,High,34.10397345668301,79.87207396639631,59.421235649908574,75.81896969087063,0.0654078669259181,3.2704834364500845,0.0,1.1708323495278967,0.2806305118991895,0.7239827269777003,0.3818506878986852,0.2635182000577376,0.5483850491032204,1
Xiamen,December,2030,80.27842201444793,High,34.93412016132602,80.81136756006292,62.56958009932401,74.52184408316603,0.0,0.0,0.353085325658708,0.088271331414677,0.2853588181418627,0.7447210311444351,0.39114556055120436,0.2954054759969505,0.5294540191236717,0
Yerevan,January,2030,56.32155359700821,Medium,39.85924366741356,86.82249460720944,50.56610471973481,69.00619156254949,2.4949197675666808,2.3146247550526207,0.4880064998835487,1.9300881962659768,0.3156182064036047,0.26727607467074244,0.44629050725878444,0.17383106194909176,0.44895527435727944,1
Yerevan,February,2030,62.88352270184362,Medium,42.9180580696594,83.22111664663642,49.97874076270992,67.23586687295992,0.0,0.0,0.8746983347269194,0.21867458368172984,0.2974892443750963,0.39805189223791515,0.48053902041621827,0.16788208245357367,0.42311809284371604,0
Yerevan,March,2030,54.2264616723719,Medium,33.81483911420793,85.41803372049313,51.52163398343907,64.63096833559176,1.674765337942726,2.068707018293543,0.0,1.3939535915798307,0.3085482963956715,0.2255222421022839,0.3786133481878308,0.18350891829209387,0.38510063947475204,1
Yerevan,April,2030,60.57767045369006,Medium,39.07500106670821,86.72807263372601,47.25955407151429,68.44933443933851,0.0,0.0,0.0,0.0,0.31514289601111667,0.3520977421765902,0.43750960737510514,0.14034143124925902,0.4408281671355764,0
Yerevan,May,2030,47.84142050225795,Medium,52.06003574631264,84.68789111163278,48.914473479253765,73.4461119691992,1.1390244898276738,0.0,6.024189313906791,1.9616571244077674,0.3048728344540653,0.09827248431137858,0.5828986609730107,0.15710289831857727,0.5137541387277348,2
Yerevan,June,2030,65.55271938340283,Medium,44.60331501171224,83.0413136935135,50.43707343593219,68.96013386719423,3.278486447978207,2.753436129147694,0.0,2.275097224392976,0.296584135012662,0.45124726281978356,0.499408273977721,0.17252419854278028,0.44828308069586364,1
Yerevan,July,2030,54.26913735344975,Medium,37.30465469921936,85.40636927045281,47.80652336478745,64.96000987826521,0.0,0.0,0.0,0.0,0.308489578767536,0.22637274093792759,0.4176876362167243,0.145881282769672,0.38990286932193785,0
Yerevan,August,2030,63.34076948286691,Medium,42.56516509932385,82.97827370625876,52.041120508682056,68.16761324211014,3.765615120001026,1.0439987795787369,5.176129874549503,3.165678089490344,0.2962667982744105,0.4071645260621456,0.4765877968542953,0.18877041697601388,0.4367165588233771,2
Yerevan,September,2030,65.81984656972182,Medium,36.83421368259344,87.80756407378422,49.83691557218746,65.78182995641617,2.7876380885712533,0.0,0.0,1.1150552354285013,0.3205769436287683,0.4565709355812938,0.41242026682815347,0.1664456389328653,0.40189700500537573,0
Yerevan,October,2030,60.93645327870618,Medium,41.58212704034517,88.38581199739241,52.63032911434952,71.16741439532838,0.0,0.0,0.920537932025099,0.23013448300627476,0.3234877835253086,0.35924805278015104,0.4655810512758548,0.19473807956711503,0.48049745808783106,0
Yerevan,November,2030,57.080184314842704,Medium,48.36769668755584,86.63887966887862,47.74450274496939,68.41604689274074,1.4345778099355655,0.6674020479469209,0.0,0.8074218407556485,0.31469390790416685,0.28239509622835224,0.5415567859175344,0.14525312131852364,0.44034234869297906,0
Yerevan,December,2030,51.415845465496936,Medium,46.05096753159049,86.06180015180563,50.3882115453523,70.1675660960899,0.0,0.0,1.040386745441278,0.2600966863603195,0.3117889496445839,0.16950847147194514,0.5156171509654977,0.17202931222622048,0.4659050716485721,0
Zurich,January,2030,53.18727177020213,Low,79.24540849618845,37.80856151673834,130.5827943350308,103.42456850408831,0.0,1.7693415867370823,3.033373481237125,1.37761292566726,0.06888716578724433,0.20481185671451085,0.8872841103256297,0.9842615286596348,0.9512777339999533,2
Zurich,February,2030,50.62804722005329,Low,74.84746161921358,43.936620561171466,131.36743509532215,104.83027343441267,2.180323500088797,0.0,0.1471821438534915,0.9089249359988918,0.09973517755974645,0.1538081598764579,0.8380417825233354,0.992208580463706,0.9717934358104058,0
Zurich,March,2030,58.543211455062384,Low,89.312326879274,41.19362653123286,129.48551645415623,105.61592464474732,0.6491916449585005,0.0,4.147389244445845,1.2965239690948616,0.08592723094664775,0.3115522847686344,1.0,0.9731480043513467,0.98325970131929,2
Zurich,April,2030,53.34858476461472,Low,72.42183277816028,37.34644473488408,128.02038307928711,106.76294464961926,4.478210195751536,1.0621735159177623,1.880865069097168,2.6332610761461233,0.06656091797801983,0.20802672078830986,0.810882834528037,0.958308741061437,1.0,0
Zurich,May,2030,54.3942112985572,Low,75.96432370863216,39.615214613000816,132.00931327087466,102.04980411829948,0.0,2.9383866418430946,4.172191799959832,2.071483274635041,0.07798166954091823,0.22886538410135315,0.8505469106332354,0.9987096945673428,0.9312135970747412,2
Zurich,June,2030,50.48052577729978,Low,79.3081539041836,39.60285214404817,130.3864409378734,105.37607096908329,0.7388706712021165,0.8131884880179822,0.0,0.5801642392871403,0.07791943815818786,0.15086815254381702,0.8879866494956142,0.9822728088555097,0.9797591327562071,0
Zurich,July,2030,53.31153742676199,Low,81.16785011767111,38.2607264956785,127.27385784505252,106.26181697655126,2.127891158052627,0.4082845971100777,2.266644530314736,1.560717204788262,0.07116331725581254,0.20728839120781728,0.90880904074292,0.9507477335153776,0.9926862418365022,2
Zurich,August,2030,56.30736205812226,Low,78.18303916885458,36.25820719163208,131.11344100270563,101.35830968888358,1.5844982413910371,2.117010598615637,0.3708736775178272,1.4674714254513446,0.06108284338668374,0.26699324644179223,0.8753891192929819,0.989636060255602,0.921121512163143,1
Zurich,September,2030,55.07820711701878,Low,81.51897123256954,38.71584381917955,127.6244301824902,104.31543298936889,1.422399561333902,3.175649509648344,2.0170630547247197,2.184702916591661,0.07345433051978947,0.24249698018825427,0.912740425437141,0.9542984240577057,0.9642795452188421,1
Zurich,October,2030,55.6082997010558,Low,85.23966314714598,40.19223288816155,128.04037593241293,104.44931595208764,0.5293009540385063,0.0,0.0,0.21172038161540252,0.08088631951508532,0.2530613839451469,0.9543997578561227,0.9585112340334347,0.9662335135669534,0
Zurich,November,2030,52.43231512041624,Low,73.05583333807783,38.2461533030848,128.9886738885747,102.41657535906842,0.0,2.420042413365196,0.8364723779414459,1.05613293916318,0.07108995732023854,0.18976605696657078,0.8179815249560061,0.9681158497565769,0.9365664767907772,1
Zurich,December,2030,55.39925699723131,Low,83.85347280439493,36.154727730337584,130.24443435413272,103.16509332962566,3.607238320655447,2.5822496502618746,0.0381240865104222,2.3562137274814403,0.06056193854273895,0.24889529750640482,0.9388790521351218,0.9808345281356969,0.9474907975016494,1
Adelaide,January,2030,57.22172458071555,Low,69.73572721986042,44.2513973722494,105.27781917922846,88.5679509767528,3.298155334518738,0.0,1.0315477996226687,1.5771490837131625,0.10131973128278277,0.28521590255835416,0.7808074165856655,0.7279659617696084,0.7344513371312816,0
Adelaide,February,2030,65.57531180542978,Low,68.24762152459014,41.8138793385368,104.93339767000651,86.35679633516143,0.0,1.3191194118451803,0.0,0.4616917941458131,0.08904951905825154,0.45169751523856105,0.7641455990374363,0.7244775684630882,0.7021804186013031,0
Adelaide,March,2030,62.00893741698899,Low,58.30866515925832,45.33013290527648,103.43753185767196,86.3326025739477,1.1879128505621308,1.9570888580068464,0.5305772106993576,1.2927905432020879,0.10674997374307127,0.3806219708481905,0.6528624569156708,0.7093270388141473,0.7018273203229753,1
Adelaide,April,2030,55.805141031214845,Low,68.68479793623813,46.31114343665134,102.99429633046913,88.38423437201835,2.6028929929080653,0.0,0.5560274865336209,1.1801640687966313,0.11168827871065987,0.2569843048658794,0.7690405158638551,0.7048378306639389,0.7317700666889201,0
Adelaide,May,2030,62.6680110115874,Low,62.41965069588065,44.52543125062419,107.23215711180345,89.99891915113702,3.166999968331471,4.23111878517196,1.429724331146018,3.105122644929279,0.10269918932078081,0.3937568830663888,0.698891775378947,0.7477600198645098,0.7553357458948905,1
